session_id,attempt_id,pair_id,attack,attack_family,source_identity,target_identity,epsilon,alpha,steps,threshold,similarity_before,similarity_after_attack,threshold_margin,accepted_after_attack,attack_success_before_defense,source_file,target_enroll_file,adv_file,perturbation_file,jpeg_evaluation_basis,jpeg_attack_success_before_defense,jpeg_similarity_after_defense,jpeg_accepted_after_defense,jpeg_defense_bypassed,jpeg_defense_success,jpeg_defense_time_sec,smoothing_evaluation_basis,smoothing_attack_success_before_defense,smoothing_similarity_after_defense,smoothing_accepted_after_defense,smoothing_defense_bypassed,smoothing_defense_success,smoothing_defense_time_sec,bitdepth_evaluation_basis,bitdepth_attack_success_before_defense,bitdepth_similarity_after_defense,bitdepth_accepted_after_defense,bitdepth_defense_bypassed,bitdepth_defense_success,bitdepth_defense_time_sec,adv_training_evaluation_basis,adv_training_attack_success_before_defense,adv_training_similarity_after_defense,adv_training_accepted_after_defense,adv_training_defense_bypassed,adv_training_defense_success,adv_training_defense_time_sec
faceauth_defense_26e61d74d27f,vf_26e61d74d27f,pair_000017,targeted_pgd_facenet_verification,pgd,Gerhard_Schroeder,Jean_Chretien,0.01,0.001,20,0.47966246581077576,0.2069093883037567,0.7338758707046509,0.254213,True,True,samples/0.010/vf_26e61d74d27f/source/Gerhard_Schroeder_0074.jpg,samples/0.010/vf_26e61d74d27f/target_enroll/Jean_Chretien_0050.jpg,samples/0.010/vf_26e61d74d27f/adversarial/Gerhard_Schroeder_Gerhard_Schroeder_0074_to_Jean_Chretien_Jean_Chretien_0050_facenet_eps0.010_a0.001_s20.jpg,samples/0.010/vf_26e61d74d27f/perturbation/Gerhard_Schroeder_Gerhard_Schroeder_0074_to_Jean_Chretien_Jean_Chretien_0050_facenet_eps0.010_a0.001_s20_perturbation.jpg,artifact_reload,True,0.63936734,True,True,False,0.0012,artifact_reload,True,0.12067237,False,False,True,0.0013,artifact_reload,True,0.5902428,True,True,False,0.0007,legacy_record,True,0.28864205,False,False,True,
faceauth_defense_27aca419b7af,vf_27aca419b7af,pair_000094,targeted_pgd_facenet_verification,pgd,Donald_Rumsfeld,George_W_Bush,0.01,0.001,10,0.47966246581077576,0.18950439989566803,0.7691866159439087,0.289524,True,True,samples/0.010/vf_27aca419b7af/source/Donald_Rumsfeld_0007.jpg,samples/0.010/vf_27aca419b7af/target_enroll/George_W_Bush_0339.jpg,samples/0.010/vf_27aca419b7af/adversarial/Donald_Rumsfeld_Donald_Rumsfeld_0007_to_George_W_Bush_George_W_Bush_0339_facenet_eps0.010_a0.001_s10.jpg,samples/0.010/vf_27aca419b7af/perturbation/Donald_Rumsfeld_Donald_Rumsfeld_0007_to_George_W_Bush_George_W_Bush_0339_facenet_eps0.010_a0.001_s10_perturbation.jpg,artifact_reload,True,0.70029551,True,True,False,0.0013,artifact_reload,True,0.28506732,False,False,True,0.0015,artifact_reload,True,0.64544642,True,True,False,0.0008,legacy_record,True,0.40154231,False,False,True,
faceauth_defense_27cbdaa2d10a,vf_27cbdaa2d10a,pair_000186,targeted_pgd_facenet_verification,pgd,Junichiro_Koizumi,Colin_Powell,0.01,0.001,10,0.47966246581077576,0.06618127226829529,0.5532379150390625,0.073575,True,True,samples/0.010/vf_27cbdaa2d10a/source/Junichiro_Koizumi_0040.jpg,samples/0.010/vf_27cbdaa2d10a/target_enroll/Colin_Powell_0001.jpg,samples/0.010/vf_27cbdaa2d10a/adversarial/Junichiro_Koizumi_Junichiro_Koizumi_0040_to_Colin_Powell_Colin_Powell_0001_facenet_eps0.010_a0.001_s10.jpg,samples/0.010/vf_27cbdaa2d10a/perturbation/Junichiro_Koizumi_Junichiro_Koizumi_0040_to_Colin_Powell_Colin_Powell_0001_facenet_eps0.010_a0.001_s10_perturbation.jpg,artifact_reload,False,0.43879771,False,False,False,0.0012,artifact_reload,False,0.21737693,False,False,False,0.0014,artifact_reload,False,0.41222775,False,False,False,0.0008,legacy_record,True,0.46233758,False,False,True,
faceauth_defense_28b6df51a2aa,vf_28b6df51a2aa,pair_000184,targeted_pgd_facenet_verification,pgd,George_W_Bush,Gerhard_Schroeder,0.01,0.001,20,0.47966246581077576,0.3401437997817993,0.8982691764831543,0.418607,True,True,samples/0.010/vf_28b6df51a2aa/source/George_W_Bush_0111.jpg,samples/0.010/vf_28b6df51a2aa/target_enroll/Gerhard_Schroeder_0024.jpg,samples/0.010/vf_28b6df51a2aa/adversarial/George_W_Bush_George_W_Bush_0111_to_Gerhard_Schroeder_Gerhard_Schroeder_0024_facenet_eps0.010_a0.001_s20.jpg,samples/0.010/vf_28b6df51a2aa/perturbation/George_W_Bush_George_W_Bush_0111_to_Gerhard_Schroeder_Gerhard_Schroeder_0024_facenet_eps0.010_a0.001_s20_perturbation.jpg,artifact_reload,True,0.79088223,True,True,False,0.0013,artifact_reload,True,0.35080221,False,False,True,0.0014,artifact_reload,True,0.74839449,True,True,False,0.0007,legacy_record,True,0.15620242,False,False,True,
faceauth_defense_2930b537e255,vf_2930b537e255,pair_000054,targeted_pgd_facenet_verification,pgd,Donald_Rumsfeld,John_Ashcroft,0.01,0.001,10,0.47966246581077576,0.22119750082492828,0.6698418855667114,0.190179,True,True,samples/0.010/vf_2930b537e255/source/Donald_Rumsfeld_0091.jpg,samples/0.010/vf_2930b537e255/target_enroll/John_Ashcroft_0026.jpg,samples/0.010/vf_2930b537e255/adversarial/Donald_Rumsfeld_Donald_Rumsfeld_0091_to_John_Ashcroft_John_Ashcroft_0026_facenet_eps0.010_a0.001_s10.jpg,samples/0.010/vf_2930b537e255/perturbation/Donald_Rumsfeld_Donald_Rumsfeld_0091_to_John_Ashcroft_John_Ashcroft_0026_facenet_eps0.010_a0.001_s10_perturbation.jpg,artifact_reload,True,0.57464731,True,True,False,0.0014,artifact_reload,True,0.2973291,False,False,True,0.0014,artifact_reload,True,0.55333948,True,True,False,0.0008,legacy_record,True,-0.00782357,False,False,True,
faceauth_defense_2b57f4beca06,vf_2b57f4beca06,pair_000004,targeted_pgd_facenet_verification,pgd,Tony_Blair,Colin_Powell,0.01,0.001,20,0.47966246581077576,0.3230995237827301,0.7533535361289978,0.273691,True,True,samples/0.010/vf_2b57f4beca06/source/Tony_Blair_0080.jpg,samples/0.010/vf_2b57f4beca06/target_enroll/Colin_Powell_0218.jpg,samples/0.010/vf_2b57f4beca06/adversarial/Tony_Blair_Tony_Blair_0080_to_Colin_Powell_Colin_Powell_0218_facenet_eps0.010_a0.001_s20.jpg,samples/0.010/vf_2b57f4beca06/perturbation/Tony_Blair_Tony_Blair_0080_to_Colin_Powell_Colin_Powell_0218_facenet_eps0.010_a0.001_s20_perturbation.jpg,artifact_reload,True,0.64623749,True,True,False,0.0013,artifact_reload,True,0.44609547,False,False,True,0.0014,artifact_reload,True,0.6079843,True,True,False,0.0008,legacy_record,True,0.15393507,False,False,True,
faceauth_defense_2b633530dc06,vf_2b633530dc06,pair_000164,targeted_pgd_facenet_verification,pgd,Tony_Blair,John_Ashcroft,0.01,0.001,10,0.47966246581077576,0.19368895888328552,0.7715429067611694,0.29188,True,True,samples/0.010/vf_2b633530dc06/source/Tony_Blair_0063.jpg,samples/0.010/vf_2b633530dc06/target_enroll/John_Ashcroft_0013.jpg,samples/0.010/vf_2b633530dc06/adversarial/Tony_Blair_Tony_Blair_0063_to_John_Ashcroft_John_Ashcroft_0013_facenet_eps0.010_a0.001_s10.jpg,samples/0.010/vf_2b633530dc06/perturbation/Tony_Blair_Tony_Blair_0063_to_John_Ashcroft_John_Ashcroft_0013_facenet_eps0.010_a0.001_s10_perturbation.jpg,artifact_reload,True,0.64769673,True,True,False,0.0014,artifact_reload,True,0.40512404,False,False,True,0.0013,artifact_reload,True,0.55822247,True,True,False,0.0007,legacy_record,True,0.24044818,False,False,True,
faceauth_defense_2bdece140a8f,vf_2bdece140a8f,pair_000103,targeted_pgd_facenet_verification,pgd,Tony_Blair,Junichiro_Koizumi,0.01,0.001,20,0.47966246581077576,0.36310362815856934,0.750274658203125,0.270612,True,True,samples/0.010/vf_2bdece140a8f/source/Tony_Blair_0007.jpg,samples/0.010/vf_2bdece140a8f/target_enroll/Junichiro_Koizumi_0049.jpg,samples/0.010/vf_2bdece140a8f/adversarial/Tony_Blair_Tony_Blair_0007_to_Junichiro_Koizumi_Junichiro_Koizumi_0049_facenet_eps0.010_a0.001_s20.jpg,samples/0.010/vf_2bdece140a8f/perturbation/Tony_Blair_Tony_Blair_0007_to_Junichiro_Koizumi_Junichiro_Koizumi_0049_facenet_eps0.010_a0.001_s20_perturbation.jpg,artifact_reload,True,0.66555715,True,True,False,0.0014,artifact_reload,True,0.2381362,False,False,True,0.0013,artifact_reload,True,0.589683,True,True,False,0.0007,legacy_record,True,0.18498039,False,False,True,
faceauth_defense_2c466f39d332,vf_2c466f39d332,pair_000044,targeted_pgd_facenet_verification,pgd,Gerhard_Schroeder,George_W_Bush,0.01,0.001,10,0.47966246581077576,0.1911584734916687,0.6453473567962646,0.165685,True,True,samples/0.010/vf_2c466f39d332/source/Gerhard_Schroeder_0063.jpg,samples/0.010/vf_2c466f39d332/target_enroll/George_W_Bush_0434.jpg,samples/0.010/vf_2c466f39d332/adversarial/Gerhard_Schroeder_Gerhard_Schroeder_0063_to_George_W_Bush_George_W_Bush_0434_facenet_eps0.010_a0.001_s10.jpg,samples/0.010/vf_2c466f39d332/perturbation/Gerhard_Schroeder_Gerhard_Schroeder_0063_to_George_W_Bush_George_W_Bush_0434_facenet_eps0.010_a0.001_s10_perturbation.jpg,artifact_reload,True,0.56376117,True,True,False,0.0012,artifact_reload,True,0.13312227,False,False,True,0.0013,artifact_reload,True,0.5236066,True,True,False,0.0008,legacy_record,True,0.24400426,False,False,True,
faceauth_defense_2e9c27c13851,vf_2e9c27c13851,pair_000005,targeted_pgd_facenet_verification,pgd,George_W_Bush,Jean_Chretien,0.01,0.001,10,0.47966246581077576,-0.04813320189714432,0.5773645639419556,0.097702,True,True,samples/0.010/vf_2e9c27c13851/source/George_W_Bush_0473.jpg,samples/0.010/vf_2e9c27c13851/target_enroll/Jean_Chretien_0036.jpg,samples/0.010/vf_2e9c27c13851/adversarial/George_W_Bush_George_W_Bush_0473_to_Jean_Chretien_Jean_Chretien_0036_facenet_eps0.010_a0.001_s10.jpg,samples/0.010/vf_2e9c27c13851/perturbation/George_W_Bush_George_W_Bush_0473_to_Jean_Chretien_Jean_Chretien_0036_facenet_eps0.010_a0.001_s10_perturbation.jpg,artifact_reload,False,0.46520728,False,False,False,0.0012,artifact_reload,False,0.06253965,False,False,False,0.0013,artifact_reload,False,0.41935304,False,False,False,0.0007,legacy_record,True,0.07724947,False,False,True,
faceauth_defense_2f6130d35090,vf_2f6130d35090,pair_000125,targeted_pgd_facenet_verification,pgd,George_W_Bush,Donald_Rumsfeld,0.005,0.001,10,0.47966246581077576,0.2838618755340576,0.6281880140304565,0.148526,True,True,samples/0.005/vf_2f6130d35090/source/George_W_Bush_0444.jpg,samples/0.005/vf_2f6130d35090/target_enroll/Donald_Rumsfeld_0069.jpg,samples/0.005/vf_2f6130d35090/adversarial/George_W_Bush_George_W_Bush_0444_to_Donald_Rumsfeld_Donald_Rumsfeld_0069_facenet_eps0.005_a0.001_s10.jpg,samples/0.005/vf_2f6130d35090/perturbation/George_W_Bush_George_W_Bush_0444_to_Donald_Rumsfeld_Donald_Rumsfeld_0069_facenet_eps0.005_a0.001_s10_perturbation.jpg,artifact_reload,True,0.5782243,True,True,False,0.0013,artifact_reload,True,0.45684186,False,False,True,0.0014,artifact_reload,True,0.54157817,True,True,False,0.0008,legacy_record,True,0.12039377,False,False,True,
faceauth_defense_30e8c64b814c,vf_30e8c64b814c,pair_000068,targeted_pgd_facenet_verification,pgd,George_W_Bush,Donald_Rumsfeld,0.01,0.001,10,0.47966246581077576,0.1892942488193512,0.7080631852149963,0.228401,True,True,samples/0.010/vf_30e8c64b814c/source/George_W_Bush_0414.jpg,samples/0.010/vf_30e8c64b814c/target_enroll/Donald_Rumsfeld_0038.jpg,samples/0.010/vf_30e8c64b814c/adversarial/George_W_Bush_George_W_Bush_0414_to_Donald_Rumsfeld_Donald_Rumsfeld_0038_facenet_eps0.010_a0.001_s10.jpg,samples/0.010/vf_30e8c64b814c/perturbation/George_W_Bush_George_W_Bush_0414_to_Donald_Rumsfeld_Donald_Rumsfeld_0038_facenet_eps0.010_a0.001_s10_perturbation.jpg,artifact_reload,True,0.62240803,True,True,False,0.0013,artifact_reload,True,0.3524766,False,False,True,0.0014,artifact_reload,True,0.55319059,True,True,False,0.0008,legacy_record,True,0.22086392,False,False,True,
faceauth_defense_3229b831cddf,vf_3229b831cddf,pair_000030,targeted_pgd_facenet_verification,pgd,George_W_Bush,John_Ashcroft,0.005,0.001,10,0.47966246581077576,0.21223020553588867,0.5459588766098022,0.066296,True,True,samples/0.005/vf_3229b831cddf/source/George_W_Bush_0510.jpg,samples/0.005/vf_3229b831cddf/target_enroll/John_Ashcroft_0006.jpg,samples/0.005/vf_3229b831cddf/adversarial/George_W_Bush_George_W_Bush_0510_to_John_Ashcroft_John_Ashcroft_0006_facenet_eps0.005_a0.001_s10.jpg,samples/0.005/vf_3229b831cddf/perturbation/George_W_Bush_George_W_Bush_0510_to_John_Ashcroft_John_Ashcroft_0006_facenet_eps0.005_a0.001_s10_perturbation.jpg,artifact_reload,True,0.48770806,True,True,False,0.0012,artifact_reload,True,0.20930034,False,False,True,0.0013,artifact_reload,True,0.45284981,False,False,True,0.0008,legacy_record,True,0.09254382,False,False,True,
faceauth_defense_32404cabc23c,vf_32404cabc23c,pair_000070,targeted_pgd_facenet_verification,pgd,John_Ashcroft,Tony_Blair,0.01,0.001,10,0.47966246581077576,0.4787027835845947,0.8223860263824463,0.342724,True,True,samples/0.010/vf_32404cabc23c/source/John_Ashcroft_0030.jpg,samples/0.010/vf_32404cabc23c/target_enroll/Tony_Blair_0104.jpg,samples/0.010/vf_32404cabc23c/adversarial/John_Ashcroft_John_Ashcroft_0030_to_Tony_Blair_Tony_Blair_0104_facenet_eps0.010_a0.001_s10.jpg,samples/0.010/vf_32404cabc23c/perturbation/John_Ashcroft_John_Ashcroft_0030_to_Tony_Blair_Tony_Blair_0104_facenet_eps0.010_a0.001_s10_perturbation.jpg,artifact_reload,True,0.7479254,True,True,False,0.0012,artifact_reload,True,0.2925123,False,False,True,0.0013,artifact_reload,True,0.70958567,True,True,False,0.0007,legacy_record,True,0.05298223,False,False,True,
faceauth_defense_34c04a49a43f,vf_34c04a49a43f,pair_000190,targeted_pgd_facenet_verification,pgd,George_W_Bush,Gerhard_Schroeder,0.01,0.001,10,0.47966246581077576,0.16867852210998535,0.7278584241867065,0.248196,True,True,samples/0.010/vf_34c04a49a43f/source/George_W_Bush_0175.jpg,samples/0.010/vf_34c04a49a43f/target_enroll/Gerhard_Schroeder_0075.jpg,samples/0.010/vf_34c04a49a43f/adversarial/George_W_Bush_George_W_Bush_0175_to_Gerhard_Schroeder_Gerhard_Schroeder_0075_facenet_eps0.010_a0.001_s10.jpg,samples/0.010/vf_34c04a49a43f/perturbation/George_W_Bush_George_W_Bush_0175_to_Gerhard_Schroeder_Gerhard_Schroeder_0075_facenet_eps0.010_a0.001_s10_perturbation.jpg,artifact_reload,True,0.62521791,True,True,False,0.0012,artifact_reload,True,-0.05385878,False,False,True,0.0014,artifact_reload,True,0.55588037,True,True,False,0.0007,legacy_record,True,0.10848874,False,False,True,
faceauth_defense_34d3aacf6835,vf_34d3aacf6835,pair_000209,targeted_pgd_facenet_verification,pgd,John_Ashcroft,George_W_Bush,0.01,0.001,10,0.47966246581077576,0.2542901635169983,0.7876735925674438,0.308011,True,True,samples/0.010/vf_34d3aacf6835/source/John_Ashcroft_0018.jpg,samples/0.010/vf_34d3aacf6835/target_enroll/George_W_Bush_0374.jpg,samples/0.010/vf_34d3aacf6835/adversarial/John_Ashcroft_John_Ashcroft_0018_to_George_W_Bush_George_W_Bush_0374_facenet_eps0.010_a0.001_s10.jpg,samples/0.010/vf_34d3aacf6835/perturbation/John_Ashcroft_John_Ashcroft_0018_to_George_W_Bush_George_W_Bush_0374_facenet_eps0.010_a0.001_s10_perturbation.jpg,artifact_reload,True,0.69328374,True,True,False,0.0013,artifact_reload,True,0.27185676,False,False,True,0.0013,artifact_reload,True,0.67475021,True,True,False,0.0007,legacy_record,True,0.31037763,False,False,True,
faceauth_defense_369a060108c8,vf_369a060108c8,pair_000114,targeted_pgd_facenet_verification,pgd,Tony_Blair,George_W_Bush,0.01,0.001,20,0.47966246581077576,0.11442787945270538,0.7193537354469299,0.239691,True,True,samples/0.010/vf_369a060108c8/source/Tony_Blair_0120.jpg,samples/0.010/vf_369a060108c8/target_enroll/George_W_Bush_0041.jpg,samples/0.010/vf_369a060108c8/adversarial/Tony_Blair_Tony_Blair_0120_to_George_W_Bush_George_W_Bush_0041_facenet_eps0.010_a0.001_s20.jpg,samples/0.010/vf_369a060108c8/perturbation/Tony_Blair_Tony_Blair_0120_to_George_W_Bush_George_W_Bush_0041_facenet_eps0.010_a0.001_s20_perturbation.jpg,artifact_reload,True,0.57799047,True,True,False,0.0012,artifact_reload,True,0.35289821,False,False,True,0.0043,artifact_reload,True,0.5120095,True,True,False,0.0007,legacy_record,True,-0.12944287,False,False,True,
faceauth_defense_3bb8e110c38d,vf_3bb8e110c38d,pair_000208,targeted_pgd_facenet_verification,pgd,George_W_Bush,Hugo_Chavez,0.005,0.001,10,0.47966246581077576,0.20576512813568115,0.4957871437072754,0.016125,True,True,samples/0.005/vf_3bb8e110c38d/source/George_W_Bush_0024.jpg,samples/0.005/vf_3bb8e110c38d/target_enroll/Hugo_Chavez_0032.jpg,samples/0.005/vf_3bb8e110c38d/adversarial/George_W_Bush_George_W_Bush_0024_to_Hugo_Chavez_Hugo_Chavez_0032_facenet_eps0.005_a0.001_s10.jpg,samples/0.005/vf_3bb8e110c38d/perturbation/George_W_Bush_George_W_Bush_0024_to_Hugo_Chavez_Hugo_Chavez_0032_facenet_eps0.005_a0.001_s10_perturbation.jpg,artifact_reload,False,0.45445868,False,False,False,0.0012,artifact_reload,False,-0.04289064,False,False,False,0.0014,artifact_reload,False,0.42344347,False,False,False,0.0008,legacy_record,True,-0.29797372,False,False,True,
faceauth_defense_3c0c901eb282,vf_3c0c901eb282,pair_000093,targeted_pgd_facenet_verification,pgd,Jean_Chretien,Ariel_Sharon,0.01,0.001,10,0.47966246581077576,0.39783260226249695,0.7841739058494568,0.304511,True,True,samples/0.010/vf_3c0c901eb282/source/Jean_Chretien_0036.jpg,samples/0.010/vf_3c0c901eb282/target_enroll/Ariel_Sharon_0042.jpg,samples/0.010/vf_3c0c901eb282/adversarial/Jean_Chretien_Jean_Chretien_0036_to_Ariel_Sharon_Ariel_Sharon_0042_facenet_eps0.010_a0.001_s10.jpg,samples/0.010/vf_3c0c901eb282/perturbation/Jean_Chretien_Jean_Chretien_0036_to_Ariel_Sharon_Ariel_Sharon_0042_facenet_eps0.010_a0.001_s10_perturbation.jpg,artifact_reload,True,0.69679552,True,True,False,0.0012,artifact_reload,True,0.23732519,False,False,True,0.0016,artifact_reload,True,0.65368611,True,True,False,0.0008,legacy_record,True,0.2902689,False,False,True,
faceauth_defense_3ea6819ccdfe,vf_3ea6819ccdfe,pair_000104,targeted_pgd_facenet_verification,pgd,Jean_Chretien,Hugo_Chavez,0.01,0.001,20,0.47966246581077576,0.20981867611408234,0.7013630867004395,0.221701,True,True,samples/0.010/vf_3ea6819ccdfe/source/Jean_Chretien_0031.jpg,samples/0.010/vf_3ea6819ccdfe/target_enroll/Hugo_Chavez_0044.jpg,samples/0.010/vf_3ea6819ccdfe/adversarial/Jean_Chretien_Jean_Chretien_0031_to_Hugo_Chavez_Hugo_Chavez_0044_facenet_eps0.010_a0.001_s20.jpg,samples/0.010/vf_3ea6819ccdfe/perturbation/Jean_Chretien_Jean_Chretien_0031_to_Hugo_Chavez_Hugo_Chavez_0044_facenet_eps0.010_a0.001_s20_perturbation.jpg,artifact_reload,True,0.56295365,True,True,False,0.0012,artifact_reload,True,0.23331119,False,False,True,0.0013,artifact_reload,True,0.45885068,False,False,True,0.0007,legacy_record,True,0.21491398,False,False,True,
faceauth_defense_3f32d29a8cee,vf_3f32d29a8cee,pair_000191,targeted_pgd_facenet_verification,pgd,Hugo_Chavez,Colin_Powell,0.005,0.001,10,0.47966246581077576,0.32002243399620056,0.5242310166358948,0.044569,True,True,samples/0.005/vf_3f32d29a8cee/source/Hugo_Chavez_0053.jpg,samples/0.005/vf_3f32d29a8cee/target_enroll/Colin_Powell_0212.jpg,samples/0.005/vf_3f32d29a8cee/adversarial/Hugo_Chavez_Hugo_Chavez_0053_to_Colin_Powell_Colin_Powell_0212_facenet_eps0.005_a0.001_s10.jpg,samples/0.005/vf_3f32d29a8cee/perturbation/Hugo_Chavez_Hugo_Chavez_0053_to_Colin_Powell_Colin_Powell_0212_facenet_eps0.005_a0.001_s10_perturbation.jpg,artifact_reload,True,0.50616169,True,True,False,0.0012,artifact_reload,True,0.29193458,False,False,True,0.0014,artifact_reload,True,0.48611334,True,True,False,0.0008,legacy_record,True,0.20969245,False,False,True,
faceauth_defense_3f651fc8ba9f,vf_3f651fc8ba9f,pair_000063,targeted_pgd_facenet_verification,pgd,John_Ashcroft,Hugo_Chavez,0.01,0.001,10,0.47966246581077576,0.29493123292922974,0.781527042388916,0.301865,True,True,samples/0.010/vf_3f651fc8ba9f/source/John_Ashcroft_0008.jpg,samples/0.010/vf_3f651fc8ba9f/target_enroll/Hugo_Chavez_0008.jpg,samples/0.010/vf_3f651fc8ba9f/adversarial/John_Ashcroft_John_Ashcroft_0008_to_Hugo_Chavez_Hugo_Chavez_0008_facenet_eps0.010_a0.001_s10.jpg,samples/0.010/vf_3f651fc8ba9f/perturbation/John_Ashcroft_John_Ashcroft_0008_to_Hugo_Chavez_Hugo_Chavez_0008_facenet_eps0.010_a0.001_s10_perturbation.jpg,artifact_reload,True,0.70152664,True,True,False,0.0012,artifact_reload,True,0.27814251,False,False,True,0.0013,artifact_reload,True,0.66726631,True,True,False,0.0008,legacy_record,True,0.49211627,True,True,False,
faceauth_defense_41614476c16e,vf_41614476c16e,pair_000201,targeted_pgd_facenet_verification,pgd,Jean_Chretien,Hugo_Chavez,0.005,0.001,10,0.47966246581077576,0.20822519063949585,0.5305885076522827,0.050926,True,True,samples/0.005/vf_41614476c16e/source/Jean_Chretien_0040.jpg,samples/0.005/vf_41614476c16e/target_enroll/Hugo_Chavez_0038.jpg,samples/0.005/vf_41614476c16e/adversarial/Jean_Chretien_Jean_Chretien_0040_to_Hugo_Chavez_Hugo_Chavez_0038_facenet_eps0.005_a0.001_s10.jpg,samples/0.005/vf_41614476c16e/perturbation/Jean_Chretien_Jean_Chretien_0040_to_Hugo_Chavez_Hugo_Chavez_0038_facenet_eps0.005_a0.001_s10_perturbation.jpg,artifact_reload,False,0.47109711,False,False,False,0.0013,artifact_reload,False,0.14951743,False,False,False,0.0014,artifact_reload,False,0.43940794,False,False,False,0.0007,legacy_record,True,0.00895946,False,False,True,
faceauth_defense_41c6973c03e0,vf_41c6973c03e0,pair_000117,targeted_pgd_facenet_verification,pgd,John_Ashcroft,Ariel_Sharon,0.005,0.001,10,0.47966246581077576,0.23801392316818237,0.5112009644508362,0.031538,True,True,samples/0.005/vf_41c6973c03e0/source/John_Ashcroft_0030.jpg,samples/0.005/vf_41c6973c03e0/target_enroll/Ariel_Sharon_0049.jpg,samples/0.005/vf_41c6973c03e0/adversarial/John_Ashcroft_John_Ashcroft_0030_to_Ariel_Sharon_Ariel_Sharon_0049_facenet_eps0.005_a0.001_s10.jpg,samples/0.005/vf_41c6973c03e0/perturbation/John_Ashcroft_John_Ashcroft_0030_to_Ariel_Sharon_Ariel_Sharon_0049_facenet_eps0.005_a0.001_s10_perturbation.jpg,artifact_reload,True,0.48300242,True,True,False,0.0012,artifact_reload,True,0.16814959,False,False,True,0.0013,artifact_reload,True,0.43728891,False,False,True,0.0007,legacy_record,True,0.2671704,False,False,True,
faceauth_defense_41d07a4257d6,vf_41d07a4257d6,pair_000045,targeted_pgd_facenet_verification,pgd,George_W_Bush,Hugo_Chavez,0.01,0.001,20,0.47966246581077576,0.03405424579977989,0.6702730655670166,0.190611,True,True,samples/0.010/vf_41d07a4257d6/source/George_W_Bush_0099.jpg,samples/0.010/vf_41d07a4257d6/target_enroll/Hugo_Chavez_0053.jpg,samples/0.010/vf_41d07a4257d6/adversarial/George_W_Bush_George_W_Bush_0099_to_Hugo_Chavez_Hugo_Chavez_0053_facenet_eps0.010_a0.001_s20.jpg,samples/0.010/vf_41d07a4257d6/perturbation/George_W_Bush_George_W_Bush_0099_to_Hugo_Chavez_Hugo_Chavez_0053_facenet_eps0.010_a0.001_s20_perturbation.jpg,artifact_reload,True,0.52480489,True,True,False,0.0012,artifact_reload,True,0.2795791,False,False,True,0.0015,artifact_reload,True,0.47889873,False,False,True,0.0007,legacy_record,True,0.34770745,False,False,True,
faceauth_defense_42a4f8a1f5fe,vf_42a4f8a1f5fe,pair_000022,targeted_pgd_facenet_verification,pgd,Ariel_Sharon,Hugo_Chavez,0.01,0.001,20,0.47966246581077576,0.10973245650529861,0.6252254843711853,0.145563,True,True,samples/0.010/vf_42a4f8a1f5fe/source/Ariel_Sharon_0069.jpg,samples/0.010/vf_42a4f8a1f5fe/target_enroll/Hugo_Chavez_0051.jpg,samples/0.010/vf_42a4f8a1f5fe/adversarial/Ariel_Sharon_Ariel_Sharon_0069_to_Hugo_Chavez_Hugo_Chavez_0051_facenet_eps0.010_a0.001_s20.jpg,samples/0.010/vf_42a4f8a1f5fe/perturbation/Ariel_Sharon_Ariel_Sharon_0069_to_Hugo_Chavez_Hugo_Chavez_0051_facenet_eps0.010_a0.001_s20_perturbation.jpg,artifact_reload,True,0.51343471,True,True,False,0.0013,artifact_reload,True,0.19481726,False,False,True,0.0015,artifact_reload,True,0.43820399,False,False,True,0.0007,legacy_record,True,0.12295994,False,False,True,
