session_id,attempt_id,timestamp,account_id,source_identity,target_identity,pair_id,attack,attack_family,is_adaptive,epsilon,alpha,steps,queries_used,similarity_before,similarity_after_attack,similarity_gain,threshold,threshold_margin,accepted_before,accepted_after_attack,attack_success_before_defense,defense,bypassed_defenses,similarity_after_defense,accepted_after_defense,defense_bypassed,strong_defense_bypassed,defense_success,defense_time_sec,l2,linf,time_sec,risk_score,risk_level,rule_hits,source_file,target_enroll_file,adv_file,perturbation_file,rule_reasons
faceauth_sess_000031,vf_3658a7107142,2026-06-28T09:19:07+09:00,account_2930c947d69b,source_4008c321c1f3,target_f279b767b25d,pair_000063,targeted_pgd_facenet_verification,pgd,False,0.005,0.001,10,,0.2948468029499054,0.6263135671615601,0.33146676421165466,0.47966246581077576,0.146651,False,True,True,,,,False,False,False,False,,1.1748237609863281,0.005000025033950806,0.5161506480000071,75,high,FA-R001;FA-R005;FA-R006;FA-R008,artifact_1b281b18746be63e,artifact_7a4eefea5b6653e5,artifact_4b8a7bab27d63ad7,artifact_df36cea3ce5eaf52,"[{""reason"": ""accepted=true, threshold_margin=0.146651 >= 0.050000"", ""rule_id"": ""FA-R001""}, {""reason"": ""source=source_4008c321c1f3 targeted multiple identities"", ""rule_id"": ""FA-R005""}, {""reason"": ""target=target_f279b767b25d accepted attack attempts=129 >= 10"", ""rule_id"": ""FA-R006""}, {""reason"": ""accepted=true, l2=1.1748237609863281, linf=0.005000025033950806; low-norm boundary met"", ""rule_id"": ""FA-R008""}]"
faceauth_sess_000032,vf_e502caa3ab88,2026-06-28T09:19:44+09:00,account_3290241e0d6b,source_27656f3b65b8,target_056bbd32291f,pair_000064,targeted_pgd_facenet_verification,pgd,False,0.005,0.001,10,,0.3647959232330322,0.6044436097145081,0.23964768648147583,0.47966246581077576,0.124781,False,True,True,,,,False,False,False,False,,1.1988890171051025,0.005000025033950806,0.5072700180000993,80,critical,FA-R001;FA-R005;FA-R006;FA-R007;FA-R008,artifact_b5111b787938a753,artifact_ae7fdb68dc972b38,artifact_ceb1f33073123b9c,artifact_5ce1cf16f5ea32fa,"[{""reason"": ""accepted=true, threshold_margin=0.124781 >= 0.050000"", ""rule_id"": ""FA-R001""}, {""reason"": ""source=source_27656f3b65b8 targeted multiple identities"", ""rule_id"": ""FA-R005""}, {""reason"": ""target=target_056bbd32291f accepted attack attempts=116 >= 10"", ""rule_id"": ""FA-R006""}, {""reason"": ""negative-pair similarity_before=0.364796 >= 0.300000"", ""rule_id"": ""FA-R007""}, {""reason"": ""accepted=true, l2=1.1988890171051025, linf=0.005000025033950806; low-norm boundary met"", ""rule_id"": ""FA-R008""}]"
faceauth_sess_000033,vf_68bba69b2860,2026-06-28T09:20:21+09:00,account_e24a8188935d,source_16254f944d43,target_6d0d6f90d03e,pair_000065,targeted_pgd_facenet_verification,pgd,False,0.005,0.001,10,,0.27380698919296265,0.5203499794006348,0.24654299020767212,0.47966246581077576,0.040688,False,True,True,,,,False,False,False,False,,1.1426571607589722,0.005000025033950806,0.49725186000000576,60,high,FA-R005;FA-R006;FA-R008,artifact_c3f86906481f9416,artifact_062dc64e9a7ed17d,artifact_7f2d82ed2d67fd52,artifact_784f01d3174b0fc9,"[{""reason"": ""source=source_16254f944d43 targeted multiple identities"", ""rule_id"": ""FA-R005""}, {""reason"": ""target=target_6d0d6f90d03e accepted attack attempts=98 >= 10"", ""rule_id"": ""FA-R006""}, {""reason"": ""accepted=true, l2=1.1426571607589722, linf=0.005000025033950806; low-norm boundary met"", ""rule_id"": ""FA-R008""}]"
faceauth_sess_000034,vf_aa0a9b4c927c,2026-06-28T09:20:58+09:00,account_8b79ce491c71,source_ebc43d3edd78,target_a5eaf0f7d6ad,pair_000068,targeted_pgd_facenet_verification,pgd,False,0.005,0.001,10,,0.18924327194690704,0.4975321590900421,0.30828888714313507,0.47966246581077576,0.01787,False,True,True,,,,False,False,False,False,,1.2070119380950928,0.005000025033950806,0.4966031200000316,68,high,FA-R002;FA-R005;FA-R006;FA-R008,artifact_0471ac4d52689408,artifact_f7ddd9f460a756b1,artifact_8a79dba511499613,artifact_a3d71ba0e3be5998,"[{""reason"": ""source-target attempts=40, threshold_margin=0.017870 within ±0.030000"", ""rule_id"": ""FA-R002""}, {""reason"": ""source=source_ebc43d3edd78 targeted multiple identities"", ""rule_id"": ""FA-R005""}, {""reason"": ""target=target_a5eaf0f7d6ad accepted attack attempts=71 >= 10"", ""rule_id"": ""FA-R006""}, {""reason"": ""accepted=true, l2=1.2070119380950928, linf=0.005000025033950806; low-norm boundary met"", ""rule_id"": ""FA-R008""}]"
faceauth_sess_000035,vf_d896952be934,2026-06-28T09:21:35+09:00,account_325c93af0e36,source_4008c321c1f3,target_03259d71c4a4,pair_000070,targeted_pgd_facenet_verification,pgd,False,0.005,0.001,10,,0.47859877347946167,0.6967108249664307,0.218112051486969,0.47966246581077576,0.217048,False,True,True,,,,False,False,False,False,,1.1668504476547241,0.005000025033950806,0.4997971499999494,80,critical,FA-R001;FA-R005;FA-R006;FA-R007;FA-R008,artifact_7e3e442991cbe652,artifact_cfe04bfd3572d8e6,artifact_79f1d104f0e0027b,artifact_3969982561a27648,"[{""reason"": ""accepted=true, threshold_margin=0.217048 >= 0.050000"", ""rule_id"": ""FA-R001""}, {""reason"": ""source=source_4008c321c1f3 targeted multiple identities"", ""rule_id"": ""FA-R005""}, {""reason"": ""target=target_03259d71c4a4 accepted attack attempts=110 >= 10"", ""rule_id"": ""FA-R006""}, {""reason"": ""negative-pair similarity_before=0.478599 >= 0.300000"", ""rule_id"": ""FA-R007""}, {""reason"": ""accepted=true, l2=1.1668504476547241, linf=0.005000025033950806; low-norm boundary met"", ""rule_id"": ""FA-R008""}]"
faceauth_sess_000036,vf_112a19747247,2026-06-28T09:22:12+09:00,account_ffbb30f1279e,source_ea9c6f198674,target_952b25972fe5,pair_000071,targeted_pgd_facenet_verification,pgd,False,0.005,0.001,10,,-0.0171506404876709,0.23355428874492645,0.25070492923259735,0.47966246581077576,-0.246108,False,False,False,,,,False,False,False,False,,1.1704580783843994,0.005000025033950806,0.5022496840000485,20,low,FA-R005;FA-R006,artifact_7c1bb180bda6ddd8,artifact_4cb0898fc788cf01,artifact_8deb0c2b134ae641,artifact_913cd9136e1cb8c0,"[{""reason"": ""source=source_ea9c6f198674 targeted multiple identities"", ""rule_id"": ""FA-R005""}, {""reason"": ""target=target_952b25972fe5 accepted attack attempts=67 >= 10"", ""rule_id"": ""FA-R006""}]"
faceauth_sess_000037,vf_bda4ddd74cb4,2026-06-28T09:22:49+09:00,account_8b79ce491c71,source_9a4dba119416,target_a5eaf0f7d6ad,pair_000074,targeted_pgd_facenet_verification,pgd,False,0.005,0.001,10,,0.14131928980350494,0.41195443272590637,0.27063514292240143,0.47966246581077576,-0.067708,False,False,False,,,,False,False,False,False,,1.1763041019439697,0.005000025033950806,0.5414932929999168,20,low,FA-R005;FA-R006,artifact_3b48ae18c7abdd7b,artifact_4175f1fa205050ba,artifact_f02ae1b98524f3d7,artifact_c3199dbfcfba8149,"[{""reason"": ""source=source_9a4dba119416 targeted multiple identities"", ""rule_id"": ""FA-R005""}, {""reason"": ""target=target_a5eaf0f7d6ad accepted attack attempts=71 >= 10"", ""rule_id"": ""FA-R006""}]"
faceauth_sess_000038,vf_fcb962d72c3a,2026-06-28T09:23:26+09:00,account_325c93af0e36,source_9a4dba119416,target_03259d71c4a4,pair_000077,targeted_pgd_facenet_verification,pgd,False,0.005,0.001,10,,0.02179805003106594,0.3573165833950043,0.33551853336393833,0.47966246581077576,-0.122346,False,False,False,,,,False,False,False,False,,1.1675488948822021,0.005000025033950806,0.503958732000001,20,low,FA-R005;FA-R006,artifact_a767d0dfe86cd79d,artifact_3d2f0ecc6e40587d,artifact_124f1298383a6085,artifact_922edf0742cf77ab,"[{""reason"": ""source=source_9a4dba119416 targeted multiple identities"", ""rule_id"": ""FA-R005""}, {""reason"": ""target=target_03259d71c4a4 accepted attack attempts=110 >= 10"", ""rule_id"": ""FA-R006""}]"
faceauth_sess_000039,vf_d283eb398971,2026-06-28T09:24:03+09:00,account_a833223b917d,source_3b3b33593a36,target_3b63f0fe705d,pair_000078,targeted_pgd_facenet_verification,pgd,False,0.005,0.001,10,,0.39858973026275635,0.6718388795852661,0.27324914932250977,0.47966246581077576,0.192176,False,True,True,,,,False,False,False,False,,1.1738108396530151,0.005000025033950806,0.5258448839999801,80,critical,FA-R001;FA-R005;FA-R006;FA-R007;FA-R008,artifact_bf233f5373f91661,artifact_a8711328b39df6f6,artifact_e771129015255aab,artifact_b6b459096a7c3848,"[{""reason"": ""accepted=true, threshold_margin=0.192176 >= 0.050000"", ""rule_id"": ""FA-R001""}, {""reason"": ""source=source_3b3b33593a36 targeted multiple identities"", ""rule_id"": ""FA-R005""}, {""reason"": ""target=target_3b63f0fe705d accepted attack attempts=136 >= 10"", ""rule_id"": ""FA-R006""}, {""reason"": ""negative-pair similarity_before=0.398590 >= 0.300000"", ""rule_id"": ""FA-R007""}, {""reason"": ""accepted=true, l2=1.1738108396530151, linf=0.005000025033950806; low-norm boundary met"", ""rule_id"": ""FA-R008""}]"
faceauth_sess_000040,vf_dbbee8ee7f95,2026-06-28T09:24:40+09:00,account_a833223b917d,source_4008c321c1f3,target_3b63f0fe705d,pair_000088,targeted_pgd_facenet_verification,pgd,False,0.005,0.001,10,,0.035900477319955826,0.34255731105804443,0.3066568337380886,0.47966246581077576,-0.137105,False,False,False,,,,False,False,False,False,,1.1513197422027588,0.005000025033950806,0.500252823999972,20,low,FA-R005;FA-R006,artifact_3efcfdc62fe32047,artifact_21eda2697e45d2aa,artifact_bbc008dd753222ec,artifact_df07fe2ee5af458d,"[{""reason"": ""source=source_4008c321c1f3 targeted multiple identities"", ""rule_id"": ""FA-R005""}, {""reason"": ""target=target_3b63f0fe705d accepted attack attempts=136 >= 10"", ""rule_id"": ""FA-R006""}]"
faceauth_sess_000041,vf_7235a4fa4403,2026-06-28T09:25:17+09:00,account_a90781b5ae10,source_9a4dba119416,target_b750d1d78860,pair_000093,targeted_pgd_facenet_verification,pgd,False,0.005,0.001,10,,0.39789918065071106,0.6319502592086792,0.23405107855796814,0.47966246581077576,0.152288,False,True,True,,,,False,False,False,False,,1.161523461341858,0.005000025033950806,0.49474874100008037,80,critical,FA-R001;FA-R005;FA-R006;FA-R007;FA-R008,artifact_f69214ebe97d88e0,artifact_3c2901354758195b,artifact_399ed6e6e46e6621,artifact_9057fd5f6923da91,"[{""reason"": ""accepted=true, threshold_margin=0.152288 >= 0.050000"", ""rule_id"": ""FA-R001""}, {""reason"": ""source=source_9a4dba119416 targeted multiple identities"", ""rule_id"": ""FA-R005""}, {""reason"": ""target=target_b750d1d78860 accepted attack attempts=62 >= 10"", ""rule_id"": ""FA-R006""}, {""reason"": ""negative-pair similarity_before=0.397899 >= 0.300000"", ""rule_id"": ""FA-R007""}, {""reason"": ""accepted=true, l2=1.161523461341858, linf=0.005000025033950806; low-norm boundary met"", ""rule_id"": ""FA-R008""}]"
faceauth_sess_000042,vf_94ae3491ace1,2026-06-28T09:25:54+09:00,account_096db15d39e1,source_6eda93227392,target_bbb0daa338ba,pair_000094,targeted_pgd_facenet_verification,pgd,False,0.005,0.001,10,,0.18936488032341003,0.5882892608642578,0.3989243805408478,0.47966246581077576,0.108627,False,True,True,,,,False,False,False,False,,1.2142151594161987,0.005000025033950806,0.4960859550000123,75,high,FA-R001;FA-R005;FA-R006;FA-R008,artifact_304c1532d0a90d43,artifact_d096a1efddf42962,artifact_31d1359186a9fccb,artifact_86793a69fbbef1dd,"[{""reason"": ""accepted=true, threshold_margin=0.108627 >= 0.050000"", ""rule_id"": ""FA-R001""}, {""reason"": ""source=source_6eda93227392 targeted multiple identities"", ""rule_id"": ""FA-R005""}, {""reason"": ""target=target_bbb0daa338ba accepted attack attempts=98 >= 10"", ""rule_id"": ""FA-R006""}, {""reason"": ""accepted=true, l2=1.2142151594161987, linf=0.005000025033950806; low-norm boundary met"", ""rule_id"": ""FA-R008""}]"
faceauth_sess_000043,vf_370e512d3d36,2026-06-28T09:26:31+09:00,account_3290241e0d6b,source_6eda93227392,target_056bbd32291f,pair_000095,targeted_pgd_facenet_verification,pgd,False,0.005,0.001,10,,0.11484842747449875,0.4451826512813568,0.33033422380685806,0.47966246581077576,-0.03448,False,False,False,,,,False,False,False,False,,1.1834100484848022,0.005000025033950806,0.49167720900004497,20,low,FA-R005;FA-R006,artifact_8c75c3a805c6622c,artifact_899cb3e684fac43c,artifact_fb5595bf7ff1a676,artifact_fb634c1dda504d32,"[{""reason"": ""source=source_6eda93227392 targeted multiple identities"", ""rule_id"": ""FA-R005""}, {""reason"": ""target=target_056bbd32291f accepted attack attempts=116 >= 10"", ""rule_id"": ""FA-R006""}]"
faceauth_sess_000044,vf_49966fc5c28e,2026-06-28T09:27:08+09:00,account_3290241e0d6b,source_ea9c6f198674,target_056bbd32291f,pair_000098,targeted_pgd_facenet_verification,pgd,False,0.005,0.001,10,,0.08487479388713837,0.3514055013656616,0.26653070747852325,0.47966246581077576,-0.128257,False,False,False,,,,False,False,False,False,,1.1934157609939575,0.005000025033950806,0.49937881999994715,20,low,FA-R005;FA-R006,artifact_3c2901354758195b,artifact_1a3df583e93260bb,artifact_f4aeabf6edcaf6a4,artifact_61c83a56d5cb19ff,"[{""reason"": ""source=source_ea9c6f198674 targeted multiple identities"", ""rule_id"": ""FA-R005""}, {""reason"": ""target=target_056bbd32291f accepted attack attempts=116 >= 10"", ""rule_id"": ""FA-R006""}]"
faceauth_sess_000045,vf_a81493b58298,2026-06-28T09:27:45+09:00,account_3290241e0d6b,source_27656f3b65b8,target_056bbd32291f,pair_000099,targeted_pgd_facenet_verification,pgd,False,0.005,0.001,10,,-0.02532021701335907,0.223210871219635,0.24853108823299408,0.47966246581077576,-0.256452,False,False,False,,,,False,False,False,False,,1.1844078302383423,0.005000025033950806,0.4902331860000686,20,low,FA-R005;FA-R006,artifact_7e33904983d7ce12,artifact_7285b49936951638,artifact_5d846db57fa4efca,artifact_f61a1e4c12c706c9,"[{""reason"": ""source=source_27656f3b65b8 targeted multiple identities"", ""rule_id"": ""FA-R005""}, {""reason"": ""target=target_056bbd32291f accepted attack attempts=116 >= 10"", ""rule_id"": ""FA-R006""}]"
faceauth_sess_000046,vf_026e5b86af53,2026-06-28T09:28:22+09:00,account_325c93af0e36,source_9a4dba119416,target_03259d71c4a4,pair_000101,targeted_pgd_facenet_verification,pgd,False,0.005,0.001,10,,0.03611896187067032,0.2823426127433777,0.24622365087270737,0.47966246581077576,-0.19732,False,False,False,,,,False,False,False,False,,1.208103895187378,0.005000025033950806,0.5044666559999769,20,low,FA-R005;FA-R006,artifact_346a77862e3e8efa,artifact_cc2d7eb2f82146b9,artifact_588adc7275906a97,artifact_9d997e36dd0734fa,"[{""reason"": ""source=source_9a4dba119416 targeted multiple identities"", ""rule_id"": ""FA-R005""}, {""reason"": ""target=target_03259d71c4a4 accepted attack attempts=110 >= 10"", ""rule_id"": ""FA-R006""}]"
faceauth_sess_000047,vf_900ac3b77324,2026-06-28T09:28:59+09:00,account_ffbb30f1279e,source_3b3b33593a36,target_952b25972fe5,pair_000103,targeted_pgd_facenet_verification,pgd,False,0.005,0.001,10,,0.3629220128059387,0.5978243350982666,0.23490232229232788,0.47966246581077576,0.118162,False,True,True,,,,False,False,False,False,,1.1870512962341309,0.005000025033950806,0.4992378339999277,80,critical,FA-R001;FA-R005;FA-R006;FA-R007;FA-R008,artifact_9c00a4ebf99d32ba,artifact_4cb0898fc788cf01,artifact_543a6a6d6602d1e1,artifact_188dbc1c7b66b70b,"[{""reason"": ""accepted=true, threshold_margin=0.118162 >= 0.050000"", ""rule_id"": ""FA-R001""}, {""reason"": ""source=source_3b3b33593a36 targeted multiple identities"", ""rule_id"": ""FA-R005""}, {""reason"": ""target=target_952b25972fe5 accepted attack attempts=67 >= 10"", ""rule_id"": ""FA-R006""}, {""reason"": ""negative-pair similarity_before=0.362922 >= 0.300000"", ""rule_id"": ""FA-R007""}, {""reason"": ""accepted=true, l2=1.1870512962341309, linf=0.005000025033950806; low-norm boundary met"", ""rule_id"": ""FA-R008""}]"
faceauth_sess_000048,vf_37b2e0c9de2d,2026-06-28T09:29:36+09:00,account_2930c947d69b,source_9a4dba119416,target_f279b767b25d,pair_000104,targeted_pgd_facenet_verification,pgd,False,0.005,0.001,10,,0.20977625250816345,0.4767262637615204,0.26695001125335693,0.47966246581077576,-0.002936,False,False,False,,,,False,False,False,False,,1.169495940208435,0.005000025033950806,0.502425670999969,28,low,FA-R002;FA-R005;FA-R006,artifact_0eaa9209b4789328,artifact_e96980d5edfadc16,artifact_b4671e536741826e,artifact_a57acf79a94c56c9,"[{""reason"": ""source-target attempts=36, threshold_margin=-0.002936 within ±0.030000"", ""rule_id"": ""FA-R002""}, {""reason"": ""source=source_9a4dba119416 targeted multiple identities"", ""rule_id"": ""FA-R005""}, {""reason"": ""target=target_f279b767b25d accepted attack attempts=129 >= 10"", ""rule_id"": ""FA-R006""}]"
faceauth_sess_000049,vf_6bdf6be83a35,2026-06-28T09:30:13+09:00,account_aa8cb7bdb1ee,source_6eda93227392,target_5356319edd8e,pair_000108,targeted_pgd_facenet_verification,pgd,False,0.005,0.001,10,,0.23001551628112793,0.5575350522994995,0.3275195360183716,0.47966246581077576,0.077873,False,True,True,,,,False,False,False,False,,1.212085247039795,0.005000025033950806,0.49152480999998716,75,high,FA-R001;FA-R005;FA-R006;FA-R008,artifact_4175f1fa205050ba,artifact_a767d0dfe86cd79d,artifact_e457734acd7e15c5,artifact_ca6e5798a4a66877,"[{""reason"": ""accepted=true, threshold_margin=0.077873 >= 0.050000"", ""rule_id"": ""FA-R001""}, {""reason"": ""source=source_6eda93227392 targeted multiple identities"", ""rule_id"": ""FA-R005""}, {""reason"": ""target=target_5356319edd8e accepted attack attempts=94 >= 10"", ""rule_id"": ""FA-R006""}, {""reason"": ""accepted=true, l2=1.212085247039795, linf=0.005000025033950806; low-norm boundary met"", ""rule_id"": ""FA-R008""}]"
faceauth_sess_000050,vf_b7e9c28e4335,2026-06-28T09:30:50+09:00,account_a90781b5ae10,source_16254f944d43,target_b750d1d78860,pair_000112,targeted_pgd_facenet_verification,pgd,False,0.005,0.001,10,,0.019480925053358078,0.3274964690208435,0.30801554396748543,0.47966246581077576,-0.152166,False,False,False,,,,False,False,False,False,,1.1971997022628784,0.005000025033950806,0.4961885660000007,20,low,FA-R005;FA-R006,artifact_0d5a5cc3dc8d3ce2,artifact_6f617d755391ba96,artifact_5f8c6008c121f9ec,artifact_7ff636843055823e,"[{""reason"": ""source=source_16254f944d43 targeted multiple identities"", ""rule_id"": ""FA-R005""}, {""reason"": ""target=target_b750d1d78860 accepted attack attempts=62 >= 10"", ""rule_id"": ""FA-R006""}]"
faceauth_sess_000051,vf_3b7c5e1aca42,2026-06-28T09:31:27+09:00,account_096db15d39e1,source_4008c321c1f3,target_bbb0daa338ba,pair_000113,targeted_pgd_facenet_verification,pgd,False,0.005,0.001,10,,0.25509804487228394,0.5550240874290466,0.2999260425567627,0.47966246581077576,0.075362,False,True,True,,,,False,False,False,False,,1.1981794834136963,0.005000025033950806,0.49156575999995766,75,high,FA-R001;FA-R005;FA-R006;FA-R008,artifact_062dc64e9a7ed17d,artifact_cbb6218f4949a5a2,artifact_34a84ab8e68722eb,artifact_9adc9c628712bdda,"[{""reason"": ""accepted=true, threshold_margin=0.075362 >= 0.050000"", ""rule_id"": ""FA-R001""}, {""reason"": ""source=source_4008c321c1f3 targeted multiple identities"", ""rule_id"": ""FA-R005""}, {""reason"": ""target=target_bbb0daa338ba accepted attack attempts=98 >= 10"", ""rule_id"": ""FA-R006""}, {""reason"": ""accepted=true, l2=1.1981794834136963, linf=0.005000025033950806; low-norm boundary met"", ""rule_id"": ""FA-R008""}]"
faceauth_sess_000052,vf_2537bf2968b3,2026-06-28T09:32:04+09:00,account_096db15d39e1,source_3b3b33593a36,target_bbb0daa338ba,pair_000114,targeted_pgd_facenet_verification,pgd,False,0.005,0.001,10,,0.11440713703632355,0.44978201389312744,0.3353748768568039,0.47966246581077576,-0.02988,False,False,False,,,,False,False,False,False,,1.223065733909607,0.005000025033950806,0.501336680999998,28,low,FA-R002;FA-R005;FA-R006,artifact_ee52bcfa569eaef0,artifact_370f70c1e2abda83,artifact_2b264fdec919e152,artifact_8e46cf7953f257ca,"[{""reason"": ""source-target attempts=24, threshold_margin=-0.029880 within ±0.030000"", ""rule_id"": ""FA-R002""}, {""reason"": ""source=source_3b3b33593a36 targeted multiple identities"", ""rule_id"": ""FA-R005""}, {""reason"": ""target=target_bbb0daa338ba accepted attack attempts=98 >= 10"", ""rule_id"": ""FA-R006""}]"
